.model,nypd_pct_cd,call_type,.type,ME,RMSE,MAE,MPE,MAPE,MASE,RMSSE,ACF1
arima_weather,1,CIP,Test,-1.4023255601201519,5.187373466011371,4.249276343345363,-12.308055256240534,21.491767460192825,0.730977393304984,0.7080017718887193,0.0020968645416820616
arima_weather,1,Non CIP,Test,-27.926399919606403,29.538868465058663,27.926399919606403,-11.505327737933335,11.505327737933335,0.9535549243954382,0.7690915327429869,-0.17085928018301888
arima_weather,1,<aggregated>,Test,-28.836755424050686,31.178221030541536,28.836755424050686,-10.996102892591736,10.996102892591736,0.9610983533599692,0.7936579733836592,-0.3295098495966079
arima_weather,5,CIP,Test,-2.040673899519016,3.652393582964336,2.8808059197140214,-21.219008925984475,26.160961985955097,0.694759953522782,0.6963588322849498,-0.6843310391003983
arima_weather,5,Non CIP,Test,-5.0185378403302865,6.715660552831287,5.339011161669585,-2.979114336574817,3.143459629569329,0.260575434623568,0.2584499734431915,0.4397934764950821
arima_weather,5,<aggregated>,Test,-8.012145429069685,9.021185564263979,8.012145429069685,-4.337307998210966,4.337307998210966,0.3835262337280653,0.3404913486330201,-0.010815552875423446
arima_weather,6,CIP,Test,8.810078888366819,21.514645110873513,11.891656095282931,6.877966056458102,34.76374477282243,2.305674186113346,3.249307080022517,-0.04197992963196787
arima_weather,6,Non CIP,Test,-2.7381584833206514,36.57056724102461,29.29988716441926,-4.081937729325414,13.683528809344962,1.3261335778054661,1.2935468009437872,0.3405751248591831
arima_weather,6,<aggregated>,Test,8.172381935851831,56.005086857410994,38.6853669638842,-0.755054743489817,14.833186640236553,1.6858026593308404,1.9032443030609705,0.241899791293211
arima_weather,7,CIP,Test,0.8069104657248829,5.724887356524457,4.201735954745663,-6.475503300963773,29.129910715304533,1.0645521586446882,1.1520778343774916,0.08521601386025762
arima_weather,7,Non CIP,Test,9.481331500612214,22.356575845494657,15.82072244481686,3.519428235994395,7.315470717554064,0.6919306201192498,0.7665272538890462,0.004450485018582604
arima_weather,7,<aggregated>,Test,10.728942495730895,23.774205513781837,16.016761285876715,3.882165484033474,6.784367560228108,0.7018412206939696,0.8147146187353266,0.04718183214679816
arima_weather,9,CIP,Test,-0.5350411551606616,6.7946136054789115,6.353897029242286,-28.26405911529906,50.64960806455189,1.210768248028517,1.0154303389017654,0.49137288535508117
arima_weather,9,Non CIP,Test,-16.082770614660657,23.97879157055473,17.79248077632889,-9.98426740097813,10.849658161560098,0.7629491145685935,0.7990456515129719,-0.7870151188027897
arima_weather,9,<aggregated>,Test,-16.242674352840258,23.117605615079704,18.337611238283717,-8.896013591784918,9.848257630622854,0.7586609995398423,0.7395608696176549,-0.8298185795518324
arima_weather,10,CIP,Test,-1.4199447814413433,2.9060587769912867,2.063415196271112,-14.561712999064119,18.669956889459247,0.4356558664143119,0.4870933920707322,-0.029984597117193555
arima_weather,10,Non CIP,Test,9.138766313949873,21.050214529262227,15.924200975116735,4.503346406011628,9.233207149706967,0.7619148324268835,0.7981928542048694,0.11564481805884148
arima_weather,10,<aggregated>,Test,10.718855718841507,21.849072679224815,17.577079787150648,5.088130257147308,9.570629648199034,0.8158410852659318,0.8010561323584644,0.1021498318395244
arima_weather,13,CIP,Test,-2.4136704304021785,7.302913961786549,6.014706128984579,-22.63364841468015,34.59050472051662,0.9512363938025946,0.9191627682967864,-0.14472467869741734
arima_weather,13,Non CIP,Test,17.46807114701451,25.637737814521827,23.677092344300288,5.449098433974209,7.68711565682895,0.8027102493920458,0.6882455986042105,-0.15305715188499183
arima_weather,13,<aggregated>,Test,17.04445172326766,26.768695265538025,24.322486157598966,4.93401626489227,7.338104582482995,0.8097664492051746,0.7029719327771408,-0.22595789214573225
arima_weather,14,CIP,Test,-2.3651554999633797,4.210298039438249,3.5416640611969368,-7.613012754216529,10.482545830395935,0.4832150490754814,0.4512065837560555,0.26318661169142
arima_weather,14,Non CIP,Test,-3.528699447932061,21.453800830373282,19.828992977873327,-1.0529126779892328,4.102166276775781,0.44385400062126046,0.3681630934239995,-0.05294568971925188
