identifier,call_type,name,mae,mape,mase,smape,rmse,rsq
32,Non CIP,XGBOOST - Tweedie,25.805637904575896,11.145287691225503,1.1469172402033732,10.145110344213261,34.09300741700689,0.35905421672215604
33,CIP,XGBOOST - Tweedie,2.431403705051967,40.33250670117512,0.6946867728719907,27.349930933693265,3.4728458718753585,0.00989862664273995
33,Non CIP,XGBOOST - Poisson,17.765396118164062,9.314576274400537,0.9779117129264622,8.785807201913707,22.56669374034818,0.01948191557762909
34,CIP,XGBOOST - Poisson,3.145699909755162,16.53007198733017,0.5719454381373021,18.303372249896693,4.2942231426953725,0.24347005511234007
34,Non CIP,XGBOOST - SqEr,30.876556396484375,15.000652807936676,1.0962091028337648,14.06593001528827,33.66597516564474,0.18230193132099964
5,CIP,XGBOOST - SqEr,2.963035992213658,27.02287547667882,0.5926071984427316,22.010643836451997,3.79007957271883,8.812024045530309e-5
5,Non CIP,XGBOOST - Tweedie,6.782847813197544,3.9812637824059407,0.7016739117100909,3.8689708087202748,8.595582046043992,0.7254124017317924
6,CIP,XGBOOST - Poisson,12.748907634190152,38.2303406514395,0.5751386902642174,41.08173117410567,22.714480901220593,0.007084103479576456
6,Non CIP,XGBOOST - SqEr,37.937796456473215,17.847532752996997,1.0207478867212525,17.682506795157888,43.699373735983265,0.03896125307341535
7,CIP,XGBOOST - SqEr,3.816319874354771,23.251300230713262,0.7895834222802975,25.519017656466364,5.810921848151435,8.494649228756103e-5
7,Non CIP,XGBOOST - SqEr,18.899121965680802,8.833730198663893,0.67901037002446,9.077975645227182,25.52647830399518,0.1895389475806813
9,CIP,XGBOOST - SqEr,6.458946228027344,49.06922140837009,1.0198336149516858,38.59371082966609,7.430838622803847,0.024307343266311718
9,Non CIP,XGBOOST - Tweedie,20.658096313476562,12.141278905806113,0.7164657680974531,11.427793801856529,23.194873182186473,4.0817283957765593e-4
Manhattan,CIP,XGBOOST - Poisson,26.046173095703125,6.6930534537204185,0.9357906501450224,6.919717567947297,37.86097996962026,0.31778209873741503
Manhattan,Non CIP,XGBOOST - SqEr,219.96784319196428,4.54700377764314,0.7157305093014024,4.465480464224051,234.36373646023407,0.37720975754315755
